Date,Open,High,Low,Close,Adj Close,Volume
2017-04-06,15.500000,15.720000,15.315000,15.680000,15.077068,12053731
2017-04-07,15.530000,15.810000,15.385000,15.530000,14.932836,14724734
2017-04-10,15.555000,15.640000,15.395000,15.550000,14.952065,10854133
2017-04-11,15.505000,15.545000,15.180000,15.305000,14.716488,14240750
2017-04-12,15.400000,15.580000,15.170000,15.285000,14.697256,14880424
2017-04-13,15.255000,15.255000,15.035000,15.125000,14.543408,14396891
2017-04-18,15.145000,15.170000,14.695000,14.900000,14.327061,17591014
2017-04-19,14.925000,15.295000,14.910000,15.200000,14.615524,12391238
2017-04-20,15.050000,15.435000,15.000000,15.335000,14.745334,14412043
2017-04-21,15.425000,15.620000,15.275000,15.565000,14.966490,17842867
2017-04-24,16.250000,16.990000,16.250000,16.990000,16.336695,44328930
2017-04-25,17.030001,17.135000,16.795000,16.940001,16.288620,16819072
2017-04-26,17.025000,17.360001,16.959999,17.334999,16.668428,17464281
2017-04-27,16.825001,16.959999,16.555000,16.700001,16.057846,20925985
2017-04-28,16.590000,16.805000,16.424999,16.530001,15.894385,15518130
2017-05-02,16.695000,16.754999,16.570000,16.674999,16.033808,10861591
2017-05-03,16.680000,16.870001,16.565001,16.799999,16.153999,9924916
2017-05-04,16.995001,17.219999,16.844999,17.195000,16.533812,13034848
2017-05-05,17.080000,17.465000,16.950001,17.415001,16.745354,15467921
2017-05-08,17.600000,17.650000,17.184999,17.440001,16.769392,15047178
2017-05-09,17.440001,17.690001,17.334999,17.334999,16.668428,12960767
2017-05-10,17.370001,17.650000,17.059999,17.485001,16.812662,19087942
2017-05-11,17.500000,17.594999,17.155001,17.334999,16.668428,12631862
2017-05-12,17.285000,17.400000,17.075001,17.184999,16.524195,10549330
2017-05-15,17.379999,17.610001,17.290001,17.570000,16.894394,10717434
2017-05-16,17.385000,17.660000,17.350000,17.459999,16.788622,11089088
2017-05-17,17.330000,17.510000,16.764999,16.850000,16.202080,18393781
2017-05-18,16.910000,17.000000,16.420000,16.805000,16.158810,21027399
2017-05-19,16.830000,17.110001,16.629999,17.090000,16.620768,16120605
2017-05-22,17.184999,17.305000,16.920000,16.985001,16.518650,9033530
2017-05-23,16.930000,17.264999,16.905001,17.120001,16.649944,9064866
2017-05-24,17.125000,17.170000,16.820000,16.950001,16.484612,9328569
2017-05-25,16.980000,17.110001,16.674999,16.850000,16.387358,7423946
2017-05-26,16.760000,16.805000,16.375000,16.490000,16.037241,14144756
2017-05-29,16.510000,16.530001,16.320000,16.430000,15.978889,5104433
2017-05-30,16.305000,16.379999,16.055000,16.135000,15.691988,12553512
2017-05-31,16.105000,16.174999,15.575000,15.575000,15.147364,20710452
2017-06-01,15.600000,15.645000,15.330000,15.610000,15.181403,15160621
2017-06-02,15.800000,16.049999,15.515000,15.590000,15.161952,14946673
2017-06-05,15.590000,15.590000,15.590000,15.590000,15.161952,0
2017-06-06,15.495000,15.495000,15.300000,15.330000,14.909090,12042231
2017-06-07,15.300000,15.630000,15.225000,15.485000,15.059834,11052519
2017-06-08,15.500000,15.730000,15.320000,15.625000,15.195992,12403291
2017-06-09,15.650000,15.900000,15.530000,15.815000,15.380774,11583710
2017-06-12,15.800000,15.845000,15.460000,15.460000,15.035522,10643256
2017-06-13,15.570000,15.645000,15.490000,15.565000,15.137638,7489654
2017-06-14,15.630000,15.690000,15.235000,15.275000,14.855600,13744963
2017-06-15,15.400000,15.435000,15.040000,15.120000,14.704857,14660833
2017-06-16,15.180000,15.340000,14.875000,15.000000,14.588151,41494790
2017-06-19,15.120000,15.440000,15.090000,15.380000,14.957718,12425074
2017-06-20,15.490000,15.650000,15.215000,15.215000,14.797249,11922905
2017-06-21,15.160000,15.280000,14.930000,15.195000,14.777797,10349360
2017-06-22,15.155000,15.185000,14.865000,15.045000,14.631915,12531847
2017-06-23,15.035000,15.115000,14.875000,14.900000,14.490897,10036189
2017-06-26,14.975000,15.190000,14.960000,15.040000,14.627053,8979977
2017-06-27,15.040000,15.600000,14.975000,15.520000,15.093874,15687685
2017-06-28,15.505000,15.770000,15.375000,15.740000,15.307833,16015228
2017-06-29,15.965000,16.190001,15.790000,15.825000,15.390499,19379959
2017-06-30,15.880000,15.950000,15.525000,15.525000,15.098736,13265509
2017-07-03,15.650000,16.094999,15.620000,16.094999,15.653086,10625539
2017-07-04,15.925000,16.545000,15.830000,16.395000,15.944849,12913897
2017-07-05,16.355000,16.530001,16.065001,16.360001,15.910810,14995856
2017-07-06,16.490000,16.780001,16.389999,16.695000,16.236612,17019407
2017-07-07,16.695000,16.825001,16.450001,16.680000,16.222025,13329398
2017-07-10,16.799999,16.905001,16.514999,16.580000,16.124769,10051594
2017-07-11,16.655001,16.844999,16.535000,16.590000,16.134497,10055026
2017-07-12,16.610001,16.709999,16.330000,16.440001,15.988615,15586110
2017-07-13,16.475000,16.650000,16.434999,16.520000,16.066418,9890449
2017-07-14,16.555000,16.580000,16.209999,16.370001,15.920537,11459847
2017-07-17,16.469999,16.475000,16.264999,16.350000,15.901085,6392515
2017-07-18,16.340000,16.344999,15.860000,15.940000,15.502342,12956113
2017-07-19,16.010000,16.035000,15.815000,15.945000,15.507204,8578959
2017-07-20,15.990000,16.065001,15.785000,15.840000,15.405087,13515280
2017-07-21,15.795000,15.820000,15.520000,15.625000,15.195992,15479667
2017-07-24,15.620000,16.025000,15.510000,16.010000,15.570420,12372100
2017-07-25,16.049999,16.500000,16.020000,16.400000,15.949712,14306855
2017-07-26,16.315001,16.639999,16.309999,16.600000,16.144222,11373766
2017-07-27,16.000000,16.200001,15.500000,15.525000,15.098736,30202953
2017-07-28,15.470000,15.630000,15.350000,15.410000,14.986894,17729054
2017-07-31,15.420000,15.535000,14.990000,15.090000,14.675681,16238204
2017-08-01,15.190000,15.410000,14.990000,15.315000,14.894502,12639414
2017-08-02,15.365000,15.400000,15.100000,15.140000,14.724307,10459502
2017-08-03,15.105000,15.330000,15.005000,15.280000,14.860463,10316176
2017-08-04,15.220000,15.650000,15.165000,15.640000,15.210580,12468072
2017-08-07,15.650000,15.670000,15.445000,15.470000,15.045247,7847140
2017-08-08,15.365000,15.525000,15.230000,15.465000,15.040384,8488940
2017-08-09,15.200000,15.270000,14.760000,14.880000,14.471446,20324875
2017-08-10,14.910000,14.920000,14.405000,14.420000,14.024076,18625298
2017-08-11,14.300000,14.400000,13.955000,14.220000,13.829568,19121043
2017-08-14,14.490000,14.760000,14.450000,14.660000,14.257486,13127376
2017-08-15,14.700000,14.770000,14.440000,14.580000,14.179683,8549489
2017-08-16,14.690000,14.775000,14.550000,14.580000,14.179683,8185050
2017-08-17,14.500000,14.500000,14.075000,14.110000,13.722588,17049180
2017-08-18,13.880000,14.140000,13.755000,14.100000,13.712862,16280517
2017-08-21,14.050000,14.125000,13.730000,13.760000,13.382197,13964168
2017-08-22,13.820000,13.890000,13.695000,13.740000,13.362746,11672421
2017-08-23,13.810000,14.030000,13.675000,13.800000,13.421099,11436386
2017-08-24,13.845000,13.900000,13.690000,13.805000,13.425962,10034602
2017-08-25,13.850000,14.000000,13.770000,13.795000,13.416237,7781219
2017-08-28,13.740000,13.825000,13.695000,13.710000,13.333570,5059169
2017-08-29,13.620000,13.620000,13.290000,13.305000,12.939691,15909293
2017-08-30,13.490000,13.565000,13.345000,13.450000,13.080709,7806920
2017-08-31,13.500000,13.640000,13.415000,13.470000,13.100160,10696296
2017-09-01,13.530000,13.595000,13.195000,13.535000,13.163375,12954255
2017-09-04,13.400000,13.525000,13.375000,13.470000,13.100160,6526139
2017-09-05,13.495000,13.500000,13.205000,13.215000,12.852161,10661572
2017-09-06,13.185000,13.475000,13.110000,13.415000,13.046670,12204537
2017-09-07,13.525000,13.590000,13.255000,13.255000,12.891064,14889628
2017-09-08,13.200000,13.475000,13.150000,13.340000,12.973729,8960042
2017-09-11,13.495000,13.710000,13.470000,13.710000,13.333570,12034779
2017-09-12,13.860000,14.265000,13.810000,14.200000,13.810117,18623389
2017-09-13,14.170000,14.285000,14.125000,14.140000,13.751764,10026438
2017-09-14,14.090000,14.245000,13.975000,14.045000,13.659372,13900829
2017-09-15,14.000000,14.055000,13.810000,13.810000,13.430825,35130817
2017-09-18,13.970000,13.995000,13.800000,13.855000,13.474588,8650218
2017-09-19,13.855000,13.910000,13.710000,13.800000,13.421099,7247453
2017-09-20,13.745000,13.770000,13.505000,13.570000,13.197414,13990754
2017-09-21,13.780000,14.105000,13.760000,13.935000,13.552393,19549864
2017-09-22,13.970000,13.985000,13.805000,13.900000,13.518353,8931804
2017-09-25,13.870000,13.895000,13.640000,13.665000,13.289806,10465814
2017-09-26,13.580000,13.780000,13.560000,13.625000,13.250904,8628043
2017-09-27,13.700000,14.015000,13.685000,13.995000,13.610745,14199387
2017-09-28,14.120000,14.630000,14.120000,14.370000,13.975449,20348282
2017-09-29,14.370000,14.640000,14.275000,14.630000,14.228311,15745572
2017-10-02,14.700000,14.765000,14.375000,14.490000,14.092155,11884217
2017-10-03,14.490000,14.490000,14.490000,14.490000,14.092155,0
2017-10-04,14.510000,14.510000,14.155000,14.350000,13.955998,13336204
2017-10-05,14.245000,14.700000,14.220000,14.700000,14.296388,11361001
2017-10-06,14.730000,14.770000,14.590000,14.720000,14.315840,10773309
2017-10-09,14.710000,14.785000,14.375000,14.375000,13.980311,11030736
2017-10-10,14.390000,14.460000,14.230000,14.305000,13.912233,9928200
2017-10-11,14.450000,14.485000,14.210000,14.320000,13.926821,8541996
2017-10-12,14.315000,14.320000,14.110000,14.170000,13.780940,9272524
2017-10-13,14.185000,14.240000,13.955000,13.995000,13.610745,12445846
2017-10-16,14.085000,14.235000,13.985000,14.115000,13.727449,8650274
2017-10-17,14.170000,14.315000,14.110000,14.250000,13.858744,8666322
2017-10-18,14.245000,14.410000,14.195000,14.380000,13.985175,7400188
2017-10-19,14.400000,14.490000,14.140000,14.180000,13.790666,9142078
2017-10-20,14.300000,14.430000,14.245000,14.400000,14.004624,10136266
2017-10-23,14.375000,14.415000,14.200000,14.235000,13.844155,8790639
2017-10-24,14.200000,14.745000,14.200000,14.660000,14.257486,19777683
2017-10-25,14.685000,14.815000,14.480000,14.535000,14.135919,17935959
2017-10-26,14.450000,14.465000,14.105000,14.400000,14.004624,24296089
2017-10-27,14.485000,14.545000,14.125000,14.160000,13.771214,18794530
2017-10-30,14.140000,14.200000,13.930000,13.950000,13.566980,14474391
2017-10-31,13.950000,13.950000,13.950000,13.950000,13.566980,0
2017-11-01,14.010000,14.175000,13.825000,14.170000,13.780940,18897548
2017-11-02,14.200000,14.635000,14.175000,14.635000,14.233172,22913643
2017-11-03,14.645000,14.735000,14.430000,14.510000,14.111605,18437497
2017-11-06,14.465000,14.515000,14.255000,14.510000,14.111605,13790060
2017-11-07,14.600000,14.715000,14.495000,14.530000,14.131056,14514345
2017-11-08,14.460000,14.740000,14.320000,14.740000,14.335290,19262305
2017-11-09,14.740000,15.060000,14.720000,14.990000,14.578425,23827910
2017-11-10,14.990000,15.530000,14.990000,15.460000,15.035522,26053404
2017-11-13,15.470000,15.670000,15.260000,15.370000,14.947992,18902201
2017-11-14,15.540000,15.675000,15.340000,15.465000,15.040384,15893440
2017-11-15,15.325000,15.830000,14.975000,15.760000,15.327284,31198178
2017-11-16,15.880000,16.219999,15.845000,16.174999,15.730889,21012890
2017-11-17,16.200001,16.385000,16.049999,16.225000,15.779517,17585968
2017-11-20,16.030001,16.440001,16.010000,16.350000,15.901085,15197129
2017-11-21,16.320000,16.434999,16.235001,16.235001,15.789243,15366378
2017-11-22,16.245001,16.309999,16.030001,16.030001,15.589871,10962538
2017-11-23,15.950000,16.065001,15.800000,15.970000,15.531519,9967014
2017-11-24,15.985000,16.219999,15.960000,16.049999,15.609322,9627791
2017-11-27,16.000000,16.145000,15.710000,15.710000,15.278657,11443970
2017-11-28,15.735000,15.810000,15.505000,15.700000,15.268931,11691913
2017-11-29,15.950000,16.100000,15.885000,16.070000,15.628773,12899572
2017-11-30,16.049999,16.195000,15.860000,15.860000,15.424539,14275027
2017-12-01,15.845000,16.070000,15.655000,15.775000,15.341872,14003321
2017-12-04,16.145000,16.195000,15.980000,16.139999,15.696850,10330730
2017-12-05,16.170000,16.195000,15.830000,15.955000,15.516931,11537269
2017-12-06,15.800000,15.825000,15.655000,15.710000,15.278657,11827378
2017-12-07,15.750000,15.965000,15.660000,15.965000,15.526655,9512640
2017-12-08,16.094999,16.575001,16.084999,16.490000,16.037241,24585872
2017-12-11,16.540001,16.559999,16.305000,16.340000,15.891360,10116213
2017-12-12,16.430000,16.520000,16.219999,16.520000,16.066418,9604308
2017-12-13,16.450001,16.594999,16.355000,16.520000,16.066418,9820827
2017-12-14,16.459999,16.565001,16.334999,16.365000,15.915672,12560608
2017-12-15,16.299999,16.580000,16.184999,16.540001,16.085869,26606739
2017-12-18,16.645000,17.125000,16.600000,17.100000,16.630493,20202960
2017-12-19,17.049999,17.100000,16.805000,16.805000,16.343594,12473865
2017-12-20,16.860001,16.950001,16.605000,16.639999,16.183121,10210189
2017-12-21,16.600000,16.625000,16.305000,16.520000,16.066418,12023710
2017-12-22,16.500000,16.590000,16.315001,16.315001,15.867046,8687316
2017-12-27,16.270000,16.350000,16.065001,16.070000,15.628773,7066492
2017-12-28,16.000000,16.120001,15.890000,15.940000,15.502342,6956824
2017-12-29,15.965000,15.980000,15.825000,15.875000,15.439127,5592819
2018-01-02,16.034000,16.087999,15.780000,15.958000,15.519848,12548973
2018-01-03,16.070000,16.077999,15.812000,15.910000,15.473166,15445581
2018-01-04,15.970000,16.358000,15.884000,16.332001,15.883579,17568313
2018-01-05,16.400000,16.455999,15.432000,15.490000,15.064697,33995534
2018-01-08,15.500000,15.520000,15.106000,15.340000,14.918817,22861725
2018-01-09,15.320000,15.322000,15.000000,15.110000,14.695130,17739005
2018-01-10,15.140000,15.558000,15.124000,15.558000,15.130831,23587748
2018-01-11,15.550000,15.564000,15.294000,15.348000,14.926596,19514183
2018-01-12,15.470000,15.474000,15.124000,15.286000,14.866299,14266354
2018-01-15,15.290000,15.398000,15.190000,15.350000,14.928542,7953150
2018-01-16,15.380000,15.420000,15.152000,15.228000,14.809891,10291307
2018-01-17,15.150000,15.208000,14.966000,15.100000,14.685406,11817738
2018-01-18,15.150000,15.258000,15.026000,15.180000,14.763209,11472194
2018-01-19,15.150000,15.344000,15.128000,15.334000,14.912980,14553062
2018-01-22,15.348000,15.832000,15.240000,15.784000,15.350625,20340267
2018-01-23,15.834000,16.016001,15.722000,15.878000,15.442044,16720457
2018-01-24,15.944000,16.209999,15.784000,15.882000,15.445934,15672405
2018-01-25,15.850000,16.016001,15.724000,15.800000,15.366186,13727918
2018-01-26,15.750000,15.880000,15.620000,15.650000,15.220304,10351664
2018-01-29,15.744000,15.788000,15.468000,15.486000,15.060807,12350637
2018-01-30,15.270000,15.326000,14.794000,14.794000,14.387807,22832825
2018-01-31,14.854000,14.992000,14.776000,14.794000,14.387807,16897184
2018-02-01,14.914000,15.040000,14.652000,14.774000,14.368357,16363759
2018-02-02,14.150000,14.256000,13.726000,13.856000,13.475562,41388661
2018-02-05,13.750000,14.114000,13.620000,13.652000,13.277164,21980378
2018-02-06,13.200000,13.486000,13.056000,13.168000,12.806452,33215578
2018-02-07,13.294000,13.294000,12.632000,13.110000,12.750044,37059448
2018-02-08,13.150000,13.484000,12.700000,12.800000,12.448556,25741046
2018-02-09,12.770000,12.932000,12.370000,12.514000,12.170409,33071547
2018-02-12,12.776000,13.234000,12.660000,13.018000,12.660569,28376833
2018-02-13,13.048000,13.140000,12.820000,12.820000,12.468006,15744111
2018-02-14,12.990000,13.008000,12.706000,12.932000,12.576932,20581459
2018-02-15,13.100000,13.322000,12.796000,12.872000,12.518579,17720986
2018-02-16,12.980000,13.060000,12.740000,12.922000,12.567205,16863561
2018-02-19,13.080000,13.324000,13.044000,13.194000,12.831738,12275601
2018-02-20,13.232000,13.394000,13.104000,13.394000,13.026247,14016742
2018-02-21,13.368000,13.622000,13.304000,13.582000,13.209085,14211572
2018-02-22,13.480000,13.642000,13.286000,13.448000,13.078764,11953105
2018-02-23,13.494000,13.510000,13.276000,13.296000,12.930937,7787961
2018-02-26,13.382000,13.448000,13.286000,13.314000,12.948443,8174091
2018-02-27,13.322000,13.470000,13.266000,13.454000,13.084599,9484022
2018-02-28,13.370000,13.498000,13.190000,13.200000,12.837573,10196665
2018-03-01,13.100000,13.138000,12.854000,12.950000,12.594437,16593706
2018-03-02,12.774000,12.818000,12.506000,12.550000,12.205420,17585980
2018-03-05,12.500000,12.888000,12.500000,12.824000,12.471897,15884219
2018-03-06,12.978000,13.076000,12.840000,12.862000,12.508854,12996960
2018-03-07,12.830000,13.176000,12.750000,13.176000,12.814232,12540799
2018-03-08,13.136000,13.174000,12.872000,13.100000,12.740319,11502455
2018-03-09,13.072000,13.150000,12.974000,13.038000,12.680021,9697784
2018-03-12,13.184000,13.256000,12.998000,13.060000,12.701417,8797324
2018-03-13,13.060000,13.190000,12.774000,12.826000,12.473842,12084386
2018-03-14,12.800000,12.898000,12.610000,12.710000,12.361027,11070965
2018-03-15,12.878000,12.886000,12.650000,12.774000,12.423270,10831462
2018-03-16,12.800000,12.926000,12.722000,12.842000,12.489402,24337587
2018-03-19,12.780000,12.878000,12.518000,12.550000,12.205420,11612773
2018-03-20,12.642000,12.752000,12.606000,12.660000,12.312399,8383031
2018-03-21,12.750000,12.750000,11.776000,12.008000,11.678302,35211721
2018-03-22,11.900000,11.932000,11.522000,11.650000,11.330130,25620915
2018-03-23,11.500000,11.506000,10.998000,11.318000,11.007246,32815496
2018-03-26,11.390000,11.390000,11.076000,11.186000,10.878871,16998795
2018-03-27,11.500000,11.578000,11.198000,11.314000,11.003356,17439257
2018-03-28,11.150000,11.284000,11.068000,11.196000,10.888596,16967950
2018-03-29,11.244000,11.390000,11.202000,11.326000,11.015027,15627252
2018-04-03,11.192000,11.272000,11.000000,11.162000,10.855530,14029361
2018-04-04,11.080000,11.226000,10.824000,11.168000,10.861365,18734786
2018-04-05,11.362000,11.714000,11.354000,11.660000,11.339856,18363917
2018-04-06,11.530000,11.550000,11.316000,11.352000,11.040314,14413549
2018-04-09,11.846000,11.884000,11.420000,11.484000,11.168689,18110479
2018-04-10,11.550000,11.592000,11.316000,11.432000,11.118117,14688234
2018-04-11,11.440000,11.620000,11.370000,11.490000,11.174524,12244036
2018-04-12,11.480000,11.712000,11.438000,11.668000,11.347637,8885555
2018-04-13,11.702000,11.938000,11.626000,11.700000,11.378757,12060158
2018-04-16,11.758000,11.794000,11.560000,11.600000,11.281505,9177755
2018-04-17,11.618000,11.718000,11.592000,11.662000,11.341801,9236762
2018-04-18,11.680000,11.782000,11.624000,11.726000,11.404044,7700297
2018-04-19,11.690000,11.746000,11.580000,11.686000,11.365142,8628504
2018-04-20,11.642000,11.690000,11.470000,11.574000,11.256218,14817003
2018-04-23,11.578000,11.734000,11.498000,11.686000,11.365142,9612796
2018-04-24,11.690000,12.208000,11.650000,12.178000,11.843635,21857304
2018-04-25,12.038000,12.064000,11.756000,11.990000,11.660795,16347531
2018-04-26,11.580000,12.198000,11.482000,11.834000,11.509079,25226438
2018-04-27,11.898000,11.898000,11.262000,11.436000,11.122006,25012710
2018-04-30,11.450000,11.524000,11.310000,11.366000,11.053929,10597628
2018-05-02,11.362000,11.504000,11.302000,11.440000,11.125896,11501668
2018-05-03,11.400000,11.630000,11.284000,11.314000,11.003356,13193542
2018-05-04,11.250000,11.544000,11.234000,11.520000,11.203701,11089668
2018-05-07,11.546000,11.566000,11.388000,11.526000,11.209535,8199758
2018-05-08,11.522000,11.636000,11.312000,11.454000,11.139513,10645002
2018-05-09,11.410000,11.600000,11.410000,11.540000,11.223150,8654052
2018-05-10,11.610000,11.666000,11.460000,11.604000,11.285394,6549664
2018-05-11,11.600000,11.710000,11.584000,11.644000,11.324296,7702763
2018-05-14,11.610000,11.716000,11.410000,11.470000,11.155073,11505320
2018-05-15,11.374000,11.400000,11.182000,11.280000,10.970289,15958267
2018-05-16,11.230000,11.254000,10.916000,10.978000,10.676581,21956941
2018-05-17,10.994000,11.112000,10.910000,11.024000,10.721319,11884427
2018-05-18,11.042000,11.132000,10.806000,10.810000,10.513195,19201502
2018-05-21,10.810000,10.810000,10.810000,10.810000,10.513195,0
2018-05-22,10.822000,11.016000,10.786000,10.964000,10.662966,16775788
2018-05-23,11.030000,11.030000,10.748000,10.898000,10.598779,18594452
2018-05-24,10.900000,10.994000,10.186000,10.376000,10.091110,40178216
2018-05-25,10.400000,10.538000,10.264000,10.384000,10.207100,21782510
2018-05-28,10.498000,10.520000,10.246000,10.290000,10.114702,13669425
2018-05-29,10.194000,10.206000,9.705000,9.817000,9.649760,45395234
2018-05-30,9.921000,10.042000,9.795000,9.862000,9.693994,32299501
2018-05-31,9.921000,10.012000,9.066000,9.157000,9.001003,60614123
2018-06-01,9.324000,9.538000,9.159000,9.410000,9.249693,37168444
2018-06-04,9.640000,9.786000,9.502000,9.534000,9.371581,22254669
2018-06-05,9.571000,9.749000,9.384000,9.420000,9.259523,25084440
2018-06-06,9.460000,9.625000,9.336000,9.558000,9.395171,23011080
2018-06-07,9.650000,9.849000,9.616000,9.619000,9.455133,22292536
2018-06-08,9.621000,9.621000,9.405000,9.554000,9.391240,18648384
2018-06-11,9.657000,9.793000,9.559000,9.677000,9.512145,16333841
2018-06-12,9.782000,9.785000,9.607000,9.720000,9.554413,12930645
2018-06-13,9.650000,9.707000,9.516000,9.655000,9.490520,14097718
2018-06-14,9.612000,9.740000,9.562000,9.657000,9.492485,19072682
2018-06-15,9.730000,9.730000,9.312000,9.492000,9.330296,38917914
2018-06-18,9.440000,9.676000,9.412000,9.481000,9.319484,14388881
2018-06-19,9.300000,9.640000,9.262000,9.560000,9.397139,18095900
2018-06-20,9.675000,9.723000,9.554000,9.589000,9.425644,16383680
2018-06-21,9.585000,9.643000,9.327000,9.378000,9.218239,18611384
2018-06-22,9.400000,9.590000,9.392000,9.494000,9.332263,10643343
