Date,Open,High,Low,Close,Adj Close,Volume
2017-06-09,5.685610,5.777982,5.610204,5.768556,4.776516,92210091
2017-06-12,5.731796,5.777982,5.661103,5.716715,4.733591,86309560
2017-06-13,5.749705,5.776097,5.697863,5.711059,4.728908,57577601
2017-06-14,5.725198,5.758188,5.572501,5.589467,4.628226,73604835
2017-06-15,5.561190,5.602663,5.470703,5.548937,4.594666,168482290
2017-06-16,5.575329,5.617745,5.478243,5.517832,4.568910,133304929
2017-06-19,5.601721,5.630941,5.556477,5.585697,4.625104,33908139
2017-06-20,5.636596,5.646022,5.488612,5.520659,4.571250,50359695
2017-06-21,5.514061,5.546109,5.410378,5.514061,4.565788,40880802
2017-06-22,5.493325,5.538568,5.436770,5.519717,4.570470,49267473
2017-06-23,5.501808,5.542339,5.437713,5.462220,4.522862,45811169
2017-06-26,5.504636,5.570616,5.489554,5.509348,4.561885,38162053
2017-06-27,5.513119,5.583812,5.472588,5.547051,4.593104,42070504
2017-06-28,5.521602,5.670529,5.466933,5.654505,4.682078,65202196
2017-06-29,5.702576,5.749705,5.561190,5.569673,4.611836,65734414
2017-06-30,5.613032,5.620572,5.440540,5.459392,4.520521,59211391
2017-07-03,5.514061,5.664873,5.487669,5.657333,4.684421,44998372
2017-07-04,5.563075,5.676184,5.547051,5.613032,4.647738,271209995
2017-07-05,5.584754,5.649792,5.571558,5.580984,4.621202,87323176
2017-07-06,5.605293,5.641709,5.505626,5.631168,4.662755,71372373
2017-07-07,5.604334,5.621584,5.520001,5.566959,4.609589,106558815
2017-07-10,5.586126,5.599543,5.502751,5.566959,4.609589,52073671
2017-07-11,5.573668,5.581334,5.509459,5.522876,4.573087,71763510
2017-07-12,5.538209,5.566959,5.519043,5.544918,4.591338,108759567
2017-07-13,5.558334,5.633084,5.545876,5.606251,4.642124,93052782
2017-07-14,5.596668,5.629251,5.520001,5.553543,4.598479,64142459
2017-07-17,5.542043,5.548751,5.467293,5.496043,4.550869,64897658
2017-07-18,5.462501,5.512334,5.405001,5.447168,4.510399,70297036
2017-07-19,5.376251,5.440459,5.271792,5.419376,4.487387,180507014
2017-07-20,5.366668,5.527668,5.357084,5.481668,4.538965,149211724
2017-07-21,5.469209,5.488376,5.378168,5.402126,4.473103,73125463
2017-07-24,5.407876,5.497959,5.365709,5.466334,4.526268,47323133
2017-07-25,5.460584,5.623501,5.460584,5.566959,4.609589,124101776
2017-07-26,5.571751,5.580376,5.512334,5.564084,4.607208,330205866
2017-07-27,5.525751,5.590918,5.517126,5.566001,4.608796,144334753
2017-07-28,5.534376,5.576543,5.502751,5.558334,4.602448,158867060
2017-07-31,5.554501,5.598584,5.518084,5.533418,4.581817,123621377
2017-08-01,5.617751,5.619668,5.539168,5.581334,4.621492,92575508
2017-08-02,5.558334,5.572709,5.462501,5.476876,4.582203,74954759
2017-08-03,5.462501,5.518084,5.377209,5.518084,4.616682,109945251
2017-08-04,5.490293,5.612001,5.471126,5.572709,4.662383,96920465
2017-08-07,5.577501,5.593793,5.563126,5.589001,4.676013,21196124
2017-08-08,5.587084,5.630209,5.570793,5.609126,4.692851,139308889
2017-08-09,5.612959,5.617751,5.445251,5.493168,4.595836,182148350
2017-08-10,5.480709,5.481668,5.336001,5.366668,4.489999,81526683
2017-08-11,5.309167,5.328334,5.196084,5.243042,4.386568,148215034
2017-08-14,5.289042,5.395418,5.280417,5.359959,4.484386,29794632
2017-08-15,5.352293,5.380084,5.323542,5.375293,4.497215,24688966
2017-08-16,5.400209,5.452918,5.393501,5.406918,4.523675,42057727
2017-08-17,5.405001,5.412668,5.264126,5.271792,4.410622,52939727
2017-08-18,5.175959,5.267959,5.155834,5.261251,4.401803,52070285
2017-08-21,5.256459,5.269876,5.189376,5.211417,4.360110,38089136
2017-08-22,5.256459,5.285209,5.215251,5.252626,4.394587,25363879
2017-08-23,5.265084,5.289042,5.175959,5.206626,4.356101,30214983
2017-08-24,5.237292,5.292876,5.213334,5.242084,4.385767,41112907
2017-08-25,5.258376,5.315876,5.242084,5.242084,4.385767,20412651
2017-08-28,5.222917,5.270834,5.207584,5.219084,4.366523,38825467
2017-08-29,5.188417,5.200876,5.136667,5.146251,4.305589,46307688
2017-08-30,5.205667,5.206626,5.143376,5.181709,4.335255,37889187
2017-08-31,5.213334,5.290001,5.205667,5.231542,4.376947,74659336
2017-09-01,5.257417,5.278501,5.213334,5.248792,4.391379,38561255
2017-09-04,5.176917,5.221959,5.176917,5.213334,4.361713,22886691
2017-09-05,5.221959,5.244959,5.126126,5.126126,4.288751,33292472
2017-09-06,5.098334,5.131876,5.071501,5.082042,4.251868,37204451
2017-09-07,5.118459,5.125167,5.050417,5.060001,4.233428,79076622
2017-09-08,5.098334,5.187459,5.083959,5.121334,4.284742,51054258
2017-09-11,5.192251,5.310126,5.177876,5.292876,4.428261,42719292
2017-09-12,5.302459,5.357084,5.272751,5.339834,4.467548,45449337
2017-09-13,5.334084,5.388709,5.312042,5.360918,4.485189,55337572
2017-09-14,5.347501,5.432793,5.316834,5.422251,4.536503,42407084
2017-09-15,5.375293,5.427043,5.322584,5.354209,4.479576,196477038
2017-09-18,5.397334,5.426084,5.368584,5.391584,4.510845,32999192
2017-09-19,5.397334,5.459626,5.396376,5.439501,4.550934,31627785
2017-09-20,5.436626,5.461543,5.344626,5.391584,4.510845,73753020
2017-09-21,5.428959,5.494126,5.410751,5.455793,4.564566,43933879
2017-09-22,5.463459,5.499876,5.452918,5.499876,4.601447,38887960
2017-09-25,5.496043,5.496043,5.406918,5.437584,4.549331,38507921
2017-09-26,5.414584,5.469209,5.406918,5.429918,4.542917,63690001
2017-09-27,5.452918,5.654168,5.445251,5.615834,4.698463,70687829
2017-09-28,5.615834,5.697293,5.610084,5.644584,4.722517,51708481
2017-09-29,5.635001,5.665668,5.589001,5.660876,4.736147,66985179
2017-10-02,5.540126,5.627334,5.487418,5.569834,4.659978,58637969
2017-10-03,5.596668,5.622543,5.496043,5.582293,4.670402,57605486
2017-10-04,5.565043,5.565043,5.349418,5.368584,4.491603,128640662
2017-10-05,5.368584,5.596668,5.336001,5.525751,4.623095,96748369
2017-10-06,5.506584,5.554501,5.467293,5.533418,4.629510,101384591
2017-10-09,5.550668,5.624459,5.520001,5.538209,4.633519,72512123
2017-10-10,5.557376,5.558334,5.355168,5.376251,4.498017,181777457
2017-10-11,5.538209,5.538209,5.384876,5.410751,4.526881,94525988
2017-10-12,5.430876,5.433751,5.371459,5.395418,4.514053,28025437
2017-10-13,5.413626,5.413626,5.321626,5.332167,4.461133,39451980
2017-10-16,5.331209,5.364751,5.252626,5.333126,4.461936,35796348
2017-10-17,5.358043,5.451001,5.330251,5.395418,4.514053,46496198
2017-10-18,5.395418,5.409793,5.310126,5.404043,4.553622,38727625
2017-10-19,5.395418,5.412668,5.313001,5.338876,4.498710,44812895
2017-10-20,5.338876,5.381043,5.323542,5.366668,4.522128,46992046
2017-10-23,5.347501,5.359959,5.299584,5.309167,4.473676,29546432
2017-10-24,5.286167,5.401168,5.281376,5.390626,4.542316,162848284
2017-10-25,5.400209,5.491251,5.371459,5.397334,4.547969,85260237
2017-10-26,5.364751,5.631168,5.359001,5.570793,4.694130,118278406
2017-10-27,5.558334,5.592834,5.411709,5.460584,4.601266,146901755
2017-10-30,5.586126,5.605293,5.536293,5.583251,4.704628,62286189
2017-10-31,5.586126,5.660876,5.560251,5.580376,4.702205,57787023
2017-11-01,5.623501,5.635959,5.567918,5.588043,4.708665,52366253
2017-11-02,5.601459,5.618709,5.518084,5.577501,4.699783,46742781
2017-11-03,5.566959,5.571751,5.428001,5.473043,4.611763,45096184
2017-11-06,5.467293,5.467293,5.380084,5.405959,4.555235,48429295
2017-11-07,5.460584,5.470168,5.382001,5.385834,4.538278,53030407
2017-11-08,5.376251,5.384876,5.294792,5.366668,4.522128,42974556
2017-11-09,5.372418,5.422251,5.326417,5.326417,4.488211,56249571
2017-11-10,5.319709,5.397334,5.314917,5.331209,4.492250,76460211
2017-11-13,5.348459,5.357084,5.253584,5.304376,4.469639,32815662
2017-11-14,5.299584,5.342709,5.225792,5.231542,4.408267,43610227
2017-11-15,5.184584,5.306292,5.152001,5.296709,4.463179,47134472
2017-11-16,5.338876,5.393501,5.292876,5.302459,4.468023,36928953
2017-11-17,5.304376,5.348459,5.252626,5.252626,4.426033,49327053
2017-11-20,5.245917,5.299584,5.235376,5.268917,4.439760,32278609
2017-11-21,5.255501,5.326417,5.236334,5.239209,4.414727,27165538
2017-11-22,5.242084,5.322584,5.242084,5.267959,4.438953,31798176
2017-11-23,5.241126,5.309167,5.224834,5.282334,4.451065,34342264
2017-11-24,5.305334,5.386793,5.288084,5.325459,4.487404,68181589
2017-11-27,5.309167,5.391584,5.290959,5.340793,4.500325,74279952
2017-11-28,5.361876,5.389668,5.329292,5.367626,4.522935,28601884
2017-11-29,5.414584,5.505626,5.400209,5.466334,4.606110,60690629
2017-11-30,5.472084,5.540126,5.407876,5.407876,4.556851,93859137
2017-12-01,5.407876,5.423209,5.272751,5.273709,4.443798,63650480
2017-12-04,5.347501,5.376251,5.316834,5.344626,4.503555,35688563
2017-12-05,5.366668,5.371459,5.310126,5.326417,4.488211,28646744
2017-12-06,5.299584,5.304376,5.230584,5.271792,4.442182,60524823
2017-12-07,5.290001,5.318751,5.242084,5.300542,4.466408,49054334
2017-12-08,5.346543,5.452918,5.340793,5.395418,4.546354,53611226
2017-12-11,5.414584,5.446209,5.390626,5.401168,4.551198,34209793
2017-12-12,5.421293,5.461543,5.382001,5.445251,4.588344,54999667
2017-12-13,5.414584,5.483584,5.412668,5.419376,4.566542,43781900
2017-12-14,5.401168,5.460584,5.357084,5.382001,4.535048,48926959
2017-12-15,5.376251,5.417459,5.358043,5.389668,4.541509,88648345
2017-12-18,5.408834,5.437584,5.387751,5.434709,4.579462,45496808
2017-12-19,5.418418,5.459626,5.418418,5.436626,4.581077,43715030
2017-12-20,5.442376,5.450043,5.363793,5.396376,4.547162,39349214
2017-12-21,5.366668,5.493168,5.358043,5.478793,4.616608,50853703
2017-12-22,5.365709,5.419376,5.358043,5.360918,4.517283,35826347
2017-12-27,5.348459,5.392543,5.321626,5.328334,4.489827,18973348
2017-12-28,5.319709,5.337918,5.275626,5.281376,4.450257,27325373
2017-12-29,5.287126,5.292876,5.237292,5.250709,4.424417,34514318
2018-01-02,5.296709,5.309167,5.208542,5.226751,4.404230,42328197
2018-01-03,5.251667,5.251667,5.196084,5.227709,4.405036,39803241
2018-01-04,5.251667,5.408834,5.245917,5.403084,4.552812,79845822
2018-01-05,5.424168,5.490293,5.399251,5.438543,4.582693,42225680
2018-01-08,5.456751,5.495084,5.428959,5.454834,4.596419,39300984
2018-01-09,5.448126,5.497959,5.431834,5.464418,4.604496,28509394
2018-01-10,5.462501,5.604334,5.454834,5.596668,4.715933,88086565
2018-01-11,5.596668,5.733709,5.583251,5.665668,4.774076,73777013
2018-01-12,5.682918,5.726043,5.646501,5.671418,4.778920,54866916
2018-01-15,5.658001,5.690584,5.637876,5.654168,4.764385,51823061
2018-01-16,5.646501,5.716459,5.626376,5.692501,4.796685,104555115
2018-01-17,5.644584,5.681959,5.611043,5.648418,4.759541,85259910
2018-01-18,5.676209,5.691543,5.631168,5.656084,4.766000,68316223
2018-01-19,5.673334,5.719334,5.642668,5.682918,4.788611,59691747
2018-01-22,5.702084,5.813251,5.682918,5.782584,4.872593,128536737
2018-01-23,5.826668,5.836251,5.721251,5.759584,4.853212,285525426
2018-01-24,5.750001,5.779709,5.732751,5.732751,4.830601,351642978
2018-01-25,5.750001,5.825709,5.750001,5.822834,4.906508,369032463
2018-01-26,5.802709,5.839126,5.776834,5.804626,4.891166,133824983
2018-01-29,5.836251,5.838168,5.774918,5.795043,4.883090,73864417
2018-01-30,5.721251,5.740418,5.668543,5.683876,4.837416,42601976
2018-01-31,5.721251,5.754793,5.688668,5.733709,4.879827,107964858
2018-02-01,5.807501,5.810376,5.658001,5.693459,4.845572,102019629
2018-02-02,5.658959,5.703043,5.591876,5.610084,4.774613,210046488
2018-02-05,5.543959,5.619668,5.515209,5.538209,4.713443,236759860
2018-02-06,5.376251,5.510418,5.338876,5.376251,4.575603,312822243
2018-02-07,5.489334,5.510418,5.342709,5.492209,4.674293,118474196
2018-02-08,5.459626,5.505626,5.318751,5.347501,4.551135,130851043
2018-02-09,5.334084,5.336959,5.180751,5.254542,4.472020,89436254
2018-02-12,5.357084,5.387751,5.299584,5.348459,4.551950,57940576
2018-02-13,5.363793,5.370501,5.245917,5.247834,4.466311,52475031
2018-02-14,5.311084,5.313959,5.196084,5.265084,4.480992,57622418
2018-02-15,5.316834,5.443334,5.254542,5.288084,4.500566,53330867
2018-02-16,5.347501,5.384876,5.309167,5.381043,4.579681,64482585
2018-02-19,5.399251,5.431834,5.354209,5.354209,4.556844,63506844
2018-02-20,5.355168,5.442376,5.329292,5.442376,4.631881,50679004
2018-02-21,5.419376,5.442376,5.383918,5.421293,4.613937,33129632
2018-02-22,5.376251,5.456751,5.368584,5.428001,4.619647,39552547
2018-02-23,5.431834,5.433751,5.370501,5.417459,4.610675,35961982
2018-02-26,5.457709,5.472084,5.420334,5.453876,4.641667,36388679
2018-02-27,5.481668,5.510418,5.448126,5.491251,4.673478,44303921
2018-02-28,5.452918,5.489334,5.430876,5.430876,4.622093,61988233
