Fecha,log_rend,normal
2016-12-16,-0.004484245478272545,0.004375175217875342
2016-12-19,0.020966321446937077,-0.018101447404823237
2016-12-20,-0.0012581348312294778,0.011197950032743549
2016-12-21,0,-0.015562040708857873
2016-12-22,1.571524726732506e-4,-0.0024904753320123965
2016-12-23,-0.00488979523010356,-0.041739542495382025
2016-12-27,6.320880162355572e-4,-2.6861383040224394e-4
2016-12-28,-0.004593107492509103,-0.014971679552601825
2016-12-29,-0.0014298193220974049,-0.002704650642247182
2016-12-30,-0.012156373793351143,-0.010534620732285787
2017-01-03,0.007055914211717374,-0.002131088420209471
2017-01-04,-0.004484245478272545,0.016493497418197448
2017-01-05,0,-0.0035283708279126727
2017-01-06,0.00863036655565784,0.0022082936446719314
2017-01-09,-0.0031878709651833453,0.027599573940107956
2017-01-10,-3.1929178732871387e-4,-0.006185576985040247
2017-01-11,0.009061386935512807,0.010598517806081197
2017-01-12,-0.009221079656620168,0.019051487476943105
2017-01-13,0.0014364373309681071,-0.011409275855412633
2017-01-17,-0.002715069996497212,0.00653105428867515
2017-01-18,-4.798101138917e-4,-0.0018449156953786814
2017-01-19,-0.0032050683026175536,-0.011653747064151307
2017-01-20,0.007037667102530981,-0.00881057387271094
2017-01-23,0.003500415319887161,0.02465536708322441
2017-01-24,0.008855335700223352,0.023958346391399123
2017-01-25,0.00251561453876523,-0.021036134992880266
2017-01-26,0.00922228240231264,-0.008367589327309315
2017-01-27,0.02322313025295285,-0.004228863870747874
2017-01-30,-0.009930669763992154,-0.006066583707942731
2017-01-31,-0.007397092389766549,-0.004606595824781332
2017-02-01,-0.016689138230172058,0.002128726817748912
2017-02-02,-0.006469534531259496,-0.00464722386736051
2017-02-03,0.008041022259924736,-0.022200041663559423
2017-02-06,-6.283021537279108e-4,0.01000265681186853
2017-02-07,-0.003305176035975353,0.012554391568963978
2017-02-08,-0.0014198768430404168,-0.0028206642112722302
2017-02-09,0.011303114028386907,0.02197100635830415
2017-02-10,-9.371163415968203e-4,0.016038713855622187
2017-02-13,0.011187134259920215,-0.005533484936501954
2017-02-14,0.003723877751078736,0.017460640784646278
2017-02-15,-6.19764156044014e-4,-0.0061716537480501505
2017-02-16,-1.5504249741258645e-4,-0.006206205686996641
2017-02-17,0.001548947272115117,0.031981784876884044
2017-02-21,-0.0020138709306643096,-0.03480161932543819
2017-02-22,-0.002018001233797096,-0.004377865112522483
2017-02-23,0.004031872164461328,0.009237534724355992
2017-02-24,0,-0.007128018394669658
2017-02-27,-0.006053554507130044,0.013532212664012448
2017-02-28,-0.0038999608188599955,-0.029621542971842826
2017-03-01,0.014893110507203417,0.027006482630801056
2017-03-02,-0.014424414890761473,-0.01565627720351586
2017-03-03,0.0037425094935467917,0.010803274719152602
2017-03-06,3.109644781584207e-4,0.018188225632974713
2017-03-07,0.0020208244966496273,0.011756392551455235
2017-03-08,0.009119716520790693,-0.02371578420548423
2017-03-09,-0.004008608686384123,0.005515946703521656
2017-03-10,0.0030850108828442413,-9.008818650549498e-4
2017-03-13,-0.003393946857895636,-0.00539023795473191
2017-03-14,-0.0046468570899769746,0.0032444141747818706
2017-03-15,0.005264699669473897,-0.006397027360236289
2017-03-16,-0.0017001932126428337,-0.0031192215620741235
2017-03-17,0.0035521095426379453,-0.019716877911456186
2017-03-20,9.241879484038214e-4,0.016931112486792466
2017-03-21,-0.011150559774219861,-0.010636501213642707
2017-03-22,0.012689602191278987,0.0016662694871855204
2017-03-23,-0.0024632303654628256,0.007324478040965561
2017-03-24,0.0016941039497298026,0.00792645182682101
2017-03-27,0.0018448580027477929,0.028495323840446972
2017-03-28,0.0029142406035771633,-0.003134544604129288
2017-03-29,0.0027532244429250225,0.023366229165556397
2017-03-30,0.0036590241585230106,-0.01172039914196358
2017-03-31,0.0022804121993755355,-0.017836775086306277
2017-04-03,-0.004718055976559724,0.021453317341824103
2017-04-04,0.002742334407249698,0.013499953530114765
2017-04-05,-0.00259005409572508,-0.029911725422515814
2017-04-06,0.0025900540957249788,0.006716423567777089
2017-04-07,-7.609973649531933e-4,-0.012968257708095567
2017-04-10,-0.00228666874472725,-0.018276803741825574
2017-04-11,-7.631251400852596e-4,-0.004563513313905796
2017-04-12,-0.00382525422809656,-0.015201435805569942
2017-04-13,-0.004301887284140893,-0.010968513640971456
2017-04-17,0.008127141512237373,0.029791225976534275
2017-04-18,-0.0013754705397376998,0.015036276660108497
2017-04-19,-0.005366773678918848,-0.0028035164670277375
2017-04-20,0.0070474825550075415,0.011282413504270327
2017-04-21,0.01364710042986,0.01843022411238888
2017-04-24,0.01687456993570793,0.007306451380488375
2017-04-25,0.005758759533850165,0.007801275315436595
2017-04-26,-0.001326134996192456,-0.006575691118560066
2017-04-27,0.006465692055450085,-0.002400574045413919
2017-04-28,0.0027794081492143923,0.007339193023839453
