Fecha,log_rend,normal
2016-12-16,0.0069782808634990135,-0.0024671384709214665
2016-12-19,-0.023521140426964102,-0.028393925591186798
2016-12-20,0.015942262321153443,-7.883205648537626e-4
2016-12-21,-0.004414210417073188,-0.024636430193190412
2016-12-22,-0.004231939416885134,-0.021484272625959065
2016-12-23,0.00423193941688518,0.0073715508818763785
2016-12-27,-0.004029873703161544,-0.03452037619109628
2016-12-28,-0.005060221112563674,0.02861141857598396
2016-12-29,-0.005289817279932997,-0.029367039472005828
2016-12-30,0.011560785640953579,-0.02251826252083603
2017-01-02,0.006231888259644516,0.002098019868377633
2017-01-03,0.023959075205270863,-0.02676705714925554
2017-01-04,0.004489966217834505,-0.02150476955350539
2017-01-05,0.0029172826430841183,-0.002570433314063371
2017-01-06,0.00561641450925671,0.029250075858366798
2017-01-09,-0.011264296216853965,-0.019691705266437043
2017-01-10,-9.769872682530167e-4,0.03258131835510256
2017-01-11,-0.008639257877017444,-0.011437296838695245
2017-01-12,-0.0019740965316122033,0.005890767085592974
2017-01-13,0.01723822338447988,0.021203715152511914
2017-01-16,-0.01644811706350265,-0.02724680151752896
2017-01-17,-0.004551271487919144,-0.015687873027828262
2017-01-18,0.0033658777825773833,0.016518015433615724
2017-01-19,0.005519598003575671,-0.03052789605529567
2017-01-20,0.009001688971653677,-0.01688916039525191
2017-01-23,-0.01630188702621317,0.011581441354818565
2017-01-24,0.02212960515073122,0.01612911326581928
2017-01-25,0.03949612680132494,0.029506299640562377
2017-01-26,-0.0016770789120734656,-0.00331501058315697
2017-01-27,-9.326291920035399e-4,-0.004554581883367674
2017-01-30,-0.01884903491338968,0.015034418550140888
2017-01-31,-0.010432715388215108,0.03305049187663405
2017-02-01,0.011009352412935393,-0.019164893043102506
2017-02-02,0.015817471777088622,-0.004402594456558397
2017-02-03,0.008659561199200505,0.024596504129294112
2017-02-06,-0.02140839419451231,0.0172369201574118
2017-02-07,-0.02011656775580788,-0.002696137758886601
2017-02-08,-0.013969966252359597,0.02947503802125496
2017-02-09,0.015727064416202613,-0.03228250699706231
2017-02-10,-0.016916522981152024,-0.0024545924248838323
2017-02-13,0.01769626957655838,0.021817844174449035
2017-02-14,0.007765457369389706,0.01904763810371447
2017-02-15,0.01706494788233321,0.0057980854517641215
2017-02-16,-0.010126851464234421,-0.011713642499091874
2017-02-17,-0.012951155121647096,-3.0501269001306547e-4
2017-02-20,0.004464783924510709,-0.009537593322591614
2017-02-21,0.0071407921896005965,-0.024239359289351746
2017-02-22,-0.018830025893212643,-0.0029863171519299184
2017-02-23,0.0025440396412516448,0.002542982871185716
2017-02-24,-0.013182542181273972,0.010876444302401216
2017-02-27,0.0015834610984928543,0.012647063042270009
2017-02-28,0.018999439056286333,0.006405049881217526
2017-03-01,0.03151222602833951,-0.00750255541793337
2017-03-02,-0.017065430009536905,-0.013318727042256315
2017-03-03,0.016313253788292712,0.03457525989675304
2017-03-06,-0.005849668550042924,0.009913208208628142
2017-03-07,5.675553708414062e-4,0.013371178356672312
2017-03-08,0.010348902115830982,0.02510891667113206
2017-03-09,0.024227286966623227,-0.03307069983373211
2017-03-10,0.0031009934527955023,-0.041291148685508365
2017-03-13,-0.00529608233698251,-0.013477622209748777
2017-03-14,-0.01866806276369437,-0.006173604990802351
2017-03-15,0.013527293033201491,-0.023179995699945367
2017-03-16,0.03650590934299079,0.003924454292502016
2017-03-17,0.0026582327782503578,0.034046593558721215
2017-03-20,-0.0024808737274664137,0.016474658251603373
2017-03-21,0.0037191206618116903,-0.006756979440356988
2017-03-22,0.004233522813730021,0.03216473009821732
2017-03-23,0.007540724865041371,-0.045330339794777616
2017-03-24,-0.0015734666188813341,-0.027236879452614386
2017-03-27,-0.008787614440072245,-0.011834444272358614
2017-03-28,0.016630530298642927,-0.03244965473269983
2017-03-29,-0.0066189699175536725,-0.014427730826245927
2017-03-30,0.00401156827904418,-0.0026866108818725904
2017-03-31,0,0.08239757356899545
2017-04-03,-0.017559911257726976,-0.0030635065466312326
2017-04-04,0.0031838493672528803,0.008268853592740573
2017-04-05,0.006512362152091822,-0.02665364398515899
2017-04-06,0.01047110137689162,0.00824332176518874
2017-04-07,0.002600844671970821,-0.03620515250975471
2017-04-10,-0.01693920155114444,0.01109510189813346
2017-04-11,-0.007601819751882625,0.024259270486505637
2017-04-12,-0.012859742287609114,-0.03341897668965553
2017-04-13,-0.013755642913444516,-0.024832318471364124
2017-04-18,-0.0021894821874640443,-0.005923614785370996
2017-04-19,0.02933685020005737,-0.01837665091927344
2017-04-20,0.0038946398829768796,0.011101291252665476
2017-04-21,0.0017652682329114147,0.004842778806374517
2017-04-24,0.05657060347966398,0.017214223980858926
2017-04-25,0.006644272982064393,-0.020277636535170666
2017-04-26,0.001654300080599186,0.019030142816370395
2017-04-27,-0.0088797402031557,-0.0011114538909117377
2017-04-28,0.0075443635425435085,-0.011835650446044892
2017-05-02,0.011459300993511078,-0.028999254222525972
2017-05-03,0.0028029678197989097,-0.021244577528375105
2017-05-04,0.015521863077986692,0.006532184232765157
2017-05-05,0.020698801612680905,-0.005449388306488221
2017-05-08,-0.005094689941231485,0.0088493787422653
2017-05-09,-0.017226539277463544,-0.016192263998221147
2017-05-10,-0.004068040533696374,-0.015517905834991078
2017-05-11,-0.011974270551736704,-0.041975854866898726
2017-05-12,-0.005294466143693793,0.0204811541798946
2017-05-15,0.019060655300640564,-0.005103734814942262
2017-05-16,-0.001465648467354302,0.03585097490906045
2017-05-17,-0.029275355320469727,0.017983357364910184
2017-05-18,-0.03762394304446177,-0.011500052725691014
2017-05-19,0.016420445092644412,0.0068900819178814516
2017-05-22,-0.02166261912483054,-0.01605026795160529
2017-05-23,0.022690751464862435,0.03784785643829039
2017-05-24,0.006146476179821074,-0.012764811599282468
2017-05-25,0.0017005139195442225,-0.019302928236023028
2017-05-26,-0.0030631848952663975,-0.02266990868964218
2017-05-29,-5.115899702765935e-4,-0.006348118825277422
2017-05-30,-0.01080164425854552,0.029959065625545924
2017-05-31,-0.0034535210522180374,0.009938736909672636
2017-06-01,0.00155577081052432,0.009992412536618173
2017-06-02,0.00516790399961802,-0.014814356323790849
2017-06-05,-0.0017197424118705696,0.028763656824237226
2017-06-06,-0.0017227050214907557,0.008140831896007537
2017-06-07,-0.008831923128591601,-0.022551264817226108
2017-06-08,0.051032460187841855,0.01947659178901815
2017-06-09,0.011503537955731238,0.018187476973345627
2017-06-12,-0.009027299378179247,-0.023941186803246247
2017-06-13,-9.898020348178675e-4,0.012778237448458666
2017-06-14,-0.021520667713975327,0.019677625163771795
2017-06-15,-0.007277575866666248,0.005568603148180716
2017-06-16,-0.005621401039161764,0.006243744504744445
2017-06-19,0.012224192775474573,0.04163609338221788
